motion_coherence,reaction_time,correct,prior_std,raw_response_time
0.12,1.48896800000148,0,20,445.506577000002
0.24,1.82944699999643,1,80,203.234341000003
0.06,1.32304099999965,1,80,514.049806999999
0.12,1.64961200000835,1,10,15.7971810000017
0.06,1.85379000000103,1,80,453.841794
0.06,1.47353500001191,0,10,275.045326000007
0.06,2.18513800000073,1,10,587.929568000001
0.12,0.984955000001719,0,10,157.625462000002
0.12,1.00425600000017,1,20,192.370554000001
0.06,1.1190260000003,1,80,181.180197999987
0.06,1.69428600001265,1,20,148.974725000007
0.12,0.564553000003798,1,10,466.605519999997
0.06,1.72239199999967,1,20,257.286219
0.06,1.06520400000045,0,80,349.319104
0.06,1.58292800000345,0,40,564.618824999998
0.06,1.06875199999922,0,80,432.873224999999
0.12,1.13978899999347,1,40,573.978829
0.06,1.07303699999466,1,40,462.922818999999
0.12,1.62367000000086,0,20,579.106454000001
0.12,1.54607900000155,0,20,408.270065000001
0.12,2.03218100000049,1,10,639.049405000002
0.06,2.0565110000025,1,20,566.030743999989
0.06,1.88023200000134,1,10,172.289610000002
0.12,1.17750900000101,0,80,59.5310120000013
0.06,1.87891800000216,0,40,404.290814000007
0.06,1.55481899999904,0,20,483.62664
0.06,2.5741420000013,1,80,448.771029000001
0.06,1.22509100000025,1,80,20.922310000009
0.06,1.44541900000149,1,20,589.278102
0.12,0.878459999999905,0,80,511.553236
0.06,1.3909560000011,0,20,567.950277
0.06,1.43560000001162,0,40,334.417733000009
0.06,1.98061200001393,1,10,202.837318000005
0.06,1.36664000002202,1,80,531.436182000005
0.24,1.96224600000096,0,80,471.499008000001
0.12,1.65493400000196,0,80,201.001770000001
0.24,0.921572000001106,0,80,440.979000000001
0.06,1.09659000000102,0,20,242.814199
0.06,0.665372000003117,1,80,189.32226700001
0.24,1.4562530000112,0,20,211.518666999997
0.12,0.761548000002222,1,10,428.945372000002
0.06,1.07938400001149,0,80,413.08230200001
0.06,1.97133300000132,0,80,56.5057020000004
0.06,1.19303900000159,1,20,6.37060300000121
0.06,1.80155399999967,0,80,86.0790589999997
0.12,1.48987000000488,1,40,101.891013
0.12,1.24099799999385,0,80,664.212204999989
0.06,1.97346100000141,1,80,135.097917000001
0.06,2.23147800000152,1,80,41.8440209999972
0.06,1.9395540000005,0,80,413.521790000001
0.06,1.40247500000078,1,40,58.6612000000005
0.24,1.08249699999578,0,10,246.050822999998
0.06,1.67204300000049,0,80,723.122007
0.06,1.2679560000106,1,40,573.089592000004
0.06,1.98749600000156,1,80,442.462884
0.06,1.52709499999764,1,40,22.425642000002
0.06,1.48747100000037,1,80,655.626823000001
0.06,1.88695500000176,1,20,307.746388000001
0.24,2.6008520000014,1,10,494.865650000002
0.12,1.48242400000163,1,40,126.810765000002
0.06,1.81088600000658,1,10,199.333408999999
0.12,1.75434300000779,1,80,286.426107000007
0.12,2.28956799999287,0,40,507.425824999998
0.24,1.6776600000012,1,10,382.841524000001
0.12,2.15346599999975,0,80,103.977994999999
0.06,1.66509300000325,0,80,579.962174
0.24,1.25189099999989,0,80,503.481340999999
0.06,1.63402300002053,1,20,170.96656500001
0.12,1.39803099998971,1,20,544.238559999998
0.24,2.64479000000028,0,20,207.286125000001
0.06,2.57870899999944,1,80,450.474009
0.24,1.83893000001262,1,10,617.053515000007
0.12,1.2313509999949,1,20,165.422752999992
0.06,1.28418599999895,1,20,79.8621989999992
0.24,0.93550200000027,1,10,463.841554000001
0.06,1.71791300000041,1,40,157.109098999999
0.24,1.53602600000158,0,80,64.7859590000007
0.12,2.09725500000059,0,20,501.222311
0.06,2.12260800000149,0,80,241.823091
0.06,1.73642200001632,1,80,372.340152999997
